Date,ETH-USD,EURUSD=X
2018-01-11,0.19792329937650693,0.7011817670230727
2018-01-12,0.9735509285312325,0.943725379853686
2018-01-16,0.9300890844650601,0.9206527855936972
2018-01-17,0.10748452447945978,0.498030388294879
2018-01-18,0.7152504220596512,0.003376477208778841
2018-01-19,0.5104108047270681,0.8474957794034891
2018-01-22,0.07484524479459764,0.6460326392796849
2018-01-23,0.2594259988745076,0.48171074845244793
2018-01-24,0.939786156443444,0.8519977490151942
2018-01-25,0.44063027574563873,0.931344963421497
2018-01-26,0.4631401238041643,0.48564997186268993
2018-01-29,0.04895891952729319,0.7518289251547552
2018-01-30,0.4477292717754727,0.12605514912774338
2018-01-31,0.855374226223973,0.7056837366347778
2018-02-01,0.009550679863872778,0.5633089476646033
2018-02-02,0.6891465373539368,0.947664603263928
2018-02-05,0.8931766620456778,0.07034327518289252
2018-02-06,0.9881823297692741,0.024198086662915026
2018-02-07,0.0686550365785031,0.5993247045582443
2018-02-08,0.9499155880697806,0.5561141923509398
2018-02-09,0.9504783342712437,0.4085537422622397
2018-02-12,0.9251547552054024,0.4023635340461452
2018-02-13,0.172763083849184,0.8362408553742262
2018-02-14,0.9622960045019696,0.8328643781654474
2018-02-15,0.6499718626899269,0.9752391671356219
2018-02-16,0.5683736634777715,0.7540799099606078
2018-02-20,0.04727068092290378,0.3556555993247046
2018-02-21,0.051209904333145755,0.06527855936972426
2018-02-22,0.07653348339898706,0.09622960045019696
2018-02-23,0.9178390545863816,0.806978052898143
2018-02-26,0.7658975801913337,0.16207090602138435
2018-02-27,0.6027011817670231,0.7084974676420934
2018-02-28,0.17726505346088914,0.007315700619020821
2018-03-01,0.7000562746201463,0.16432189082723692
2018-03-02,0.25323579065841306,0.9296567248171075
2018-03-05,0.28024760832864376,0.8041643218908273
2018-03-06,0.07822172200337649,0.6617895329206528
2018-03-07,0.15522981578823994,0.9285312324141812
2018-03-08,0.021384355655599326,0.4575126617895329
2018-03-09,0.8047270680922904,0.47255854891105975
2018-03-12,0.13505908835115363,0.4912774338773213
2018-03-13,0.31063590320765333,0.7214406302757457
2018-03-14,0.6403026171107367,0.8424310635903208
2018-03-15,0.41024198086662916,0.32864378165447383
2018-03-16,0.2746201463140124,0.056274620146314014
2018-03-19,0.799099606077659,0.23972988182329769
2018-03-20,0.4879009566685425,0.8610016882386045
2018-03-21,0.5768148564997186,0.008441193021947103
2018-03-22,0.09566685424873382,0.9561057962858751
2018-03-23,0.47326955543050087,0.28812605514912776
2018-03-26,0.015756893640967926,0.7129994372537986
2018-03-27,0.21922402062397683,0.9628587507034327
2018-03-28,0.35790658413055715,0.11311198649409117
2018-03-29,0.7990591547915318,0.2543707329662432
2018-04-02,0.6859876195835678,0.58244231851435
2018-04-03,0.9482273494653911,0.2960045019696117
2018-04-04,0.33587071219729675,0.3483398987056837
2018-04-05,0.5616207090602139,0.554305008441193
2018-04-06,0.1277433877321328,0.1907709622960045
2018-04-09,0.4085537422622397,0.6539110861001688
2018-04-10,0.8317388857625211,0.8351153629713
2018-04-11,0.831176139561058,0.7805289814293753
2018-04-12,0.9904333145751266,0.5571187394485088
2018-04-13,0.469893078221722,0.14687675858187957
2018-04-16,0.10016882386043895,0.4991558806978053
2018-04-17,0.27011817670230726,0.8418683173888577
2018-04-18,0.8525604952166573,0.36522228474957796
2018-04-19,0.9521665728756331,0.5295441755768149
2018-04-20,0.9544175576814857,0.20090039392234102
2018-04-23,0.7951603826674171,0.03826674169949353
2018-04-24,0.9729881823297694,0.05852560495216658
2018-04-25,0.7786578174807999,0.7360720315137873
2018-04-26,0.9448508722566124,0.04333145751266179
2018-04-27,0.19977490151941474,0.06584130557118739
2018-04-30,0.16938660664040517,0.5998874507597074
2018-05-01,0.5436128306133934,0.1429375351716376
2018-05-02,0.7006190208216094,0.09399729037921362
2018-05-03,0.9870568373663479,0.14856499718626898
2018-05-04,0.5711873944850873,0.7765897580191334
2018-05-07,0.05458638154192459,0.19302194710185705
2018-05-08,0.4575126617895329,0.2903770399549803
2018-05-09,0.46482836240855374,0.04895891952729319
2018-05-10,0.13111986494091163,0.297129994372538
2018-05-11,0.015194147439504785,0.9105233539673607
2018-05-14,0.42037141249296567,0.7529544175576816
2018-05-15,0.15362971299943726,0.29487900956668545
2018-05-16,0.44119302194710186,0.573535800482123
2018-05-17,0.05514912774338773,0.43837929093978617
2018-05-18,0.7900956668542488,0.28756330894766463
2018-05-21,0.20990433314575127,0.2312886888013506
2018-05-22,0.030126721161312476,0.6983680360157569
2018-05-23,0.5151829196721567,0.4389420371412493
2018-05-24,0.7805289814293753,0.014068655036578503
2018-05-25,0.1851435002813731,0.5953854811480023
2018-05-29,0.9656724817107485,0.057962858750703436
2018-05-30,0.3337084974676421,0.13831344092187908
2018-05-31,0.7895329206527856,0.9870568373663479
2018-06-01,0.5289814293753518,0.6994935284186832
2018-06-04,0.088351153629713,0.2622397298818233
2018-06-05,0.7523916713562183,0.7394485087225662
2018-06-06,0.4276871131119865,0.6978052898142938
2018-06-07,0.4361283061339336,0.88351153629713
2018-06-08,0.38491840180078785,0.5717501406865504
2018-06-11,0.6342149690489589,0.36691052335396734
2018-06-12,0.007878446820483963,0.38097917839054585
2018-06-13,0.09904333145751266,0.24873382104670794
2018-06-14,0.9589195272931909,0.8840742824985932
2018-06-15,0.03826674169949353,0.9798752357450553
2018-06-18,0.8171074845244795,0.7259425998874508
2018-06-19,0.8159819921215532,0.7602701181767023
2018-06-20,0.43725379853685986,0.1333708497467642
2018-06-21,0.2639279684862127,0.3826674169949353
2018-06-22,0.6891516239721233,0.7079347214406303
2018-06-25,0.5469893078221723,0.8688801350590883
2018-06-26,0.03038829487900957,0.7945976364659538
2018-06-27,0.7186268992684299,0.08778840742824986
2018-06-28,0.06978052898142938,0.09911544516494869
2018-06-29,0.7906584130557119,0.4682048396173326
2018-07-02,0.8655036578503096,0.979741136747327
2018-07-03,0.20315137872819358,0.17051209904333145
2018-07-05,0.6567248171074845,0.5036578503095104
2018-07-06,0.4608891389983118,0.7507034327518289
2018-07-09,0.1823297692740574,0.8700056274620147
2018-07-10,0.3615770033611426,0.5199774901519415
2018-07-11,0.7563308947664603,0.21947101857062465
2018-07-12,0.11198649409116489,0.09791783905458638
2018-07-13,0.5891952729319078,0.3685987619583568
2018-07-16,0.9290939786156444,0.606640405177265
2018-07-17,0.8480585256049522,0.7298818232976928
2018-07-18,0.08891389983117615,0.07540799099606078
2018-07-19,0.208778840742825,0.40180078784468204
2018-07-20,0.09172763083849185,0.570061902082161
2018-07-23,0.23804164321890828,0.9487900956668542
2018-07-24,0.9184018007878447,0.10804727068092292
2018-07-25,0.28812605514912776,0.39223410241980866
2018-07-26,0.24929656724817106,0.8548114800225098
2018-07-27,0.6246482836240855,0.312637116213113
2018-07-30,0.2284749577940349,0.6449071468767587
2018-07-31,0.05008441193021947,0.8306133933595948
2018-08-01,0.1474395047833427,0.3134496342149691
2018-08-02,0.23747889701744512,0.2723691615081598
2018-08-03,0.6437816544738323,0.010692177827799663
2018-08-06,0.34721440630275746,0.26955543050084413
2018-08-07,0.018007878446820485,0.43050084411930223
2018-08-08,0.025886325267304448,0.8216094541361846
2018-08-09,0.7400112549240293,0.5531795160382668
2018-08-10,0.3124903785092739,0.11648958169690232
2018-08-13,0.5677073656549382,0.7880352524597531
2018-08-14,0.17670230725942598,0.5554305008441193
2018-08-15,0.6285875070343275,0.07090602138435566
2018-08-16,0.7011817670230727,0.4597636465953855
2018-08-17,0.9662352279122116,0.7141249296567248
2018-08-20,0.35291343972715833,0.9077096229600451
2018-08-21,0.7557681485649972,0.8660664040517727
2018-08-22,0.10692177827799663,0.9482273494653911
2018-08-23,0.7118739448508723,0.558244231851435
2018-08-24,0.7101857062464828,0.13562183455261675
2018-08-27,0.8221722003376477,0.9746764209341587
2018-08-28,0.8238604389420372,0.7585818795723129
2018-08-29,0.19471018570624649,0.5492402926280248
2018-08-30,0.24873382104670794,0.65053460889139
2018-08-31,0.42431063590320767,0.11986494091164886
2018-09-04,0.31570061902082164,0.6195835678109173
2018-09-05,0.9334529398523508,0.22509848058525606
2018-09-06,0.35115362971299946,0.8379290939786157
2018-09-07,0.03714124929656725,0.33258300506471583
2018-09-10,0.48733821046707937,0.06752954417557681
2018-09-11,0.028137310073157007,0.7630838491840181
2018-09-12,0.3477771525042206,0.47608328643781656
2018-09-13,0.9926842993809792,0.7501406865503658
2018-09-14,0.5002813731007316,0.8919527293190771
2018-09-17,0.5618238213033471,0.05571187394485087
2018-09-18,0.9105233539673607,0.7884074282498593
2018-09-19,0.47608328643781656,0.5818795723128869
2018-09-20,0.931344963421497,0.42431063590320767
2018-09-21,0.9690489589195274,0.967923466516601
2018-09-24,0.021947101857062466,0.25886325267304444
2018-09-25,0.07203151378728194,0.49015194147439506
2018-09-26,0.3185143500281373,0.5773776027011818
2018-09-27,0.9037703995498031,0.3393359594822735
2018-09-28,0.17501406865503658,0.6072710681971569
2018-10-01,0.3522791221159257,0.19808666291502533
2018-10-02,0.2763083849184018,0.23410241980866628
2018-10-03,0.15531795160382666,0.24592009003939222
2018-10-04,0.5717501406865504,0.019133370849746766
2018-10-05,0.7343837929093979,0.8047270680922904
2018-10-08,0.6454698930782218,0.5194147439504784
2018-10-09,0.4012380416432189,0.22678671918964546
2018-10-10,0.3415869442881261,0.6043894203714125
2018-10-11,0.8857555575512417,0.7051209904333146
2018-10-12,0.8232976927405741,0.8773213280810355
2018-10-15,0.935284186831739,0.14912774338773213
2018-10-16,0.5025323579065841,0.7428249859313449
2018-10-17,0.2864378165447383,0.39504783342712435
2018-10-18,0.24817107484524478,0.021947101857062466
2018-10-19,0.49971862689926844,0.1361845807540799
2018-10-22,0.4034890264490715,0.8458075407990996
2018-10-23,0.4924029262802476,0.13449634214969047
2018-10-24,0.44400675295441755,0.526167698368036
2018-10-25,0.4006752954417558,0.021384355655599326
2018-10-26,0.5149127743387732,0.2864378165447383
2018-10-29,0.09510410804727068,0.6736072031513788
2018-10-30,0.4946539110861002,0.2779966235227912
2018-10-31,0.4603263927968486,0.20990433314575127
2018-11-01,0.566122678671919,0.21102982554867755
2018-11-02,0.58244231851435,0.9544175576814857
2018-11-05,0.5694991558806978,0.4209341586944288
2018-11-06,0.8581879572312887,0.6314012380416433
2018-11-07,0.39617332583005066,0.7006190208216094
2018-11-08,0.2076533483398987,0.4288126055149128
2018-11-09,0.3348339898705684,0.04276871131119865
2018-11-12,0.4147439504783343,0.12211592571750142
2018-11-13,0.2583005064715813,0.32161910567420093
2018-11-14,0.7326037402778707,0.9392234102419809
2018-11-15,0.43444006752954417,0.48002250984805855
2018-11-16,0.14181204276871132,0.6088913899831176
2018-11-19,0.8778326935251379,0.9572312886888014
2018-11-20,0.7528854966116056,0.8002250984805853
2018-11-21,0.871131119864941,0.0023670022586114777
2018-11-23,0.1738885762521103,0.626336522228475
2018-11-26,0.005064715813168261,0.04220596510973551
2018-11-27,0.6601012943162634,0.4350028137310073
2018-11-28,0.9786156443444007,0.17670230725942598
2018-11-29,0.09229037703995499,0.919527293190771
2018-11-30,0.10917276308384918,0.6961170512099043
2018-12-03,0.020821609454136185,0.09060213843556557
2018-12-04,0.6201463140123804,0.6027011817670231
2018-12-06,0.5792143941631316,0.5368598761958356
2018-12-07,0.6719189645469893,0.702870005627462
2018-12-10,0.11423747889701745,0.706809229037704
2018-12-11,0.1502532357906584,0.11705120990433315
2018-12-12,0.6888013505908835,0.1879572312886888
2018-12-13,0.0714687675858188,0.8542487338210467
2018-12-14,0.18064153066966798,0.37760270118176703
2018-12-17,0.9814293753517164,0.06696679797411367
2018-12-18,0.9167135621834553,0.8204839617332583
2018-12-19,0.49409116488463706,0.7017445132245358
2018-12-20,0.9909960607765897,0.6190208216094542
2018-12-21,0.03432751828925155,0.9093978615644345
2018-12-24,0.9375351716375915,0.05766696938513033
2018-12-26,0.6612267867191897,0.5914462577377603
2018-12-27,0.683306287392135,0.07822172200337649
2018-12-28,0.9966235227912212,0.9178390545863816
2018-12-31,0.06415306696679798,0.5672481710748453
2019-01-02,0.9712999437253799,0.1992121553179516
2019-01-03,0.10410804727068093,0.8601971957180271
2019-01-04,0.8154192459200901,0.9268429938097918
2019-01-07,0.10185706246482837,0.6589758019133372
2019-01-08,0.353404614518852,0.9138998311761396
2019-01-09,0.5132245357343838,0.2678671918964547
2019-01-10,0.8464794294850059,0.9656724817107485
2019-01-11,0.3624085537422622,0.1176139561057963
2019-01-14,0.975801913337085,0.09510410804727068
2019-01-15,0.039392234102419814,0.6032639279684863
2019-01-16,0.6297129994372538,0.07315700619020822
2019-01-17,0.4952166572875633,0.3044456949915588
2019-01-18,0.21384355655599324,0.4220596510973551
2019-01-22,0.6415306696679798,0.5109735509285313
2019-01-23,0.32920652785593696,0.42318514350028136
2019-01-24,0.46539110861001687,0.6955543050084412
2019-01-25,0.3618458075407991,0.017445132245357344
2019-01-28,0.02982554867754643,0.9690489589195274
2019-01-29,0.34946539110861,0.642656162070906
2019-01-30,0.7810917276308386,0.5267304445694991
2019-01-31,0.25998874507597075,0.8615644344400676
2019-02-01,0.5407990996060776,0.1530669667979741
2019-02-04,0.5154755205402364,0.5323579065841306
2019-02-05,0.4288126055149128,0.3027574563871694
2019-02-06,0.20258863252673043,0.24029262802476084
2019-02-07,0.42712436691052336,0.11930219471018572
2019-02-08,0.9893078221722004,0.23466516601012943
2019-02-11,0.1671356218345526,0.3365222284749578
2019-02-12,0.6055149127743388,0.11198649409116489
2019-02-13,0.473832301631964,0.8761958356781092
2019-02-14,0.34440067529544177,0.03095104108047271
2019-02-15,0.5486775464265616,0.7383230163196398
2019-02-19,0.4068655036578503,0.6178953292065279
2019-02-20,0.7653348339898706,0.7400112549240293
2019-02-21,0.20709060213843555,0.5070343275182893
2019-02-22,0.7034327518289252,0.4428812605514913
2019-02-25,0.7687113111986494,0.4670793472144063
2019-02-26,0.31513787281935846,0.7000562746201463
2019-02-27,0.2920652785593697,0.7023072594259989
2019-02-28,0.5334833989870569,0.35002813731007315
2019-03-01,0.44513224535734386,0.40967923466516604
2019-03-04,0.12661789532920653,0.4952166572875633
2019-03-05,0.9471018570624649,0.1474395047833427
2019-03-06,0.5599324704558244,0.2037141249296567
2019-03-07,0.40180078784468204,0.5436128306133934
2019-03-08,0.22059651097355093,0.7027493553569998
2019-03-11,0.2177827799662352,0.7664603263927968
2019-03-12,0.5323579065841306,0.7135621834552617
2019-03-13,0.35396736072031515,0.7220033764772088
2019-03-14,0.5199774901519415,0.818795723128869
2019-03-15,0.7749015194147439,0.27574563871693863
2019-03-18,0.41418120427687116,0.590320765334834
2019-03-19,0.5773776027011818,0.6404051772650535
2019-03-20,0.4907146876758582,0.6572875633089477
2019-03-21,0.1615081598199212,0.9262802476083287
2019-03-22,0.5278559369724255,0.0827236916150816
2019-03-25,0.28981429375351714,0.005627462014631401
2019-03-26,0.5166010129431626,0.666854248733821
2019-03-27,0.8396173325830051,0.13393359594822735
2019-03-28,0.32583005064715814,0.268992684299381
2019-03-29,0.7180641530669668,0.28024760832864376
2019-04-01,0.5053460889138999,0.41586944288126054
2019-04-02,0.9932470455824424,0.3066966797974114
2019-04-03,0.27743387732132807,0.4558244231851435
2019-04-04,0.22003376477208778,0.8176702307259426
2019-04-05,0.8660664040517727,0.28700056274620145
2019-04-08,0.7934721440630276,0.413618458075408
2019-04-09,0.20596510973550927,0.7794034890264491
2019-04-10,0.5593697242543613,0.5830050647158131
2019-04-11,0.011817670230725944,0.5734383792909398
2019-04-12,0.4119302194710186,0.32301631963984245
2019-04-15,0.10861001688238604,0.8249859313449635
2019-04-16,0.8193584693303321,0.47214406302757456
2019-04-17,0.4209341586944288,0.2926280247608329
2019-04-18,0.8424310635903208,0.5959482273494654
2019-04-22,0.6083286437816545,0.5666854248733821
2019-04-23,0.4428812605514913,0.6246482836240855
2019-04-24,0.13393359594822735,0.17332583005064717
2019-04-25,0.007315700619020821,0.02644907146876759
2019-04-26,0.626336522228475,0.31513787281935846
2019-04-29,0.30388294879009564,0.6150815981992122
2019-04-30,0.859313449634215,0.7720877884074283
2019-05-01,0.36409679234665165,0.7405740011254924
2019-05-02,0.5751266178953293,0.3269555430500844
2019-05-03,0.8120427687113112,0.2301631963984243
2019-05-06,0.8958919527293191,0.6010129431626337
2019-05-07,0.2644907146876759,0.6398424310635903
2019-05-08,0.5588069780528981,0.3663477771525042
2019-05-09,0.4254361283061339,0.5481148002250985
2019-05-10,0.6730444569499157,0.6944288126055149
2019-05-13,0.8767585818795723,0.6240855374226224
2019-05-14,0.9746764209341587,0.4355655599324705
2019-05-15,0.9887450759707372,0.22397298818232977
2019-05-16,0.9285312324141812,0.49971862689926844
2019-05-17,0.11112772011745083,0.18007878446820483
2019-05-20,0.11648846370287001,0.39167135621834553
2019-05-21,0.6398424310635903,0.505908835115363
2019-05-23,0.5413618458075408,0.3460889138998312
2019-05-24,0.6471581316826112,0.7304445694991559
2019-05-28,0.421496904895892,0.32245357343837927
2019-05-29,0.3584693303320203,0.26674169949352844
2019-05-30,0.051772650534608895,0.1823297692740574
2019-05-31,0.8694428812605515,0.41418120427687116
2019-06-03,0.016882386043894203,0.8182329769274058
2019-06-04,0.07259425998874508,0.927405740011255
2019-06-05,0.7276308384918402,0.5559932470455825
2019-06-06,0.5993247045582443,0.24760832864378166
2019-06-07,0.5481148002250985,0.8401800787844682
2019-06-10,0.9138998311761396,0.8193584693303321
2019-06-11,0.38154192459200903,0.4535734383792909
2019-06-12,0.9122115925717502,0.5908835115362971
2019-06-13,0.24648283624085537,0.1812042768711311
2019-06-14,0.7799662352279122,0.33033202025886327
2019-06-17,0.6938660664040518,0.04445694991558807
2019-06-18,0.12549240292628025,0.5526167698368036
2019-06-19,0.6691052335396737,0.23635340461451884
2019-06-20,0.5779403489026449,0.7996623522791222
2019-06-21,0.9549803038829489,0.8846370287000563
2019-06-24,0.5796285875070344,0.9583567810917276
2019-06-25,0.7377602701181767,0.6330894766460327
2019-06-26,0.90320765334834,0.20596510973550927
2019-06-27,0.7522680385725161,0.522228474957794
2019-06-28,0.9003939223410242,0.45807540799099605
2019-07-01,0.6004501969611705,0.39561057962858753
2019-07-02,0.3832301631963984,0.012380416432189083
2019-07-03,0.8328643781654474,0.5312324141812043
2019-07-05,0.6257737760270118,0.449634214969049
2019-07-08,0.7366347777152504,0.061902082160945414
2019-07-09,0.297129994372538,0.36072031513787284
2019-07-10,0.027574563871693866,0.3972988182329769
2019-07-11,0.024980913671994658,0.859313449634215
2019-07-12,0.7602701181767023,0.4119302194710186
2019-07-15,0.5976364659538548,0.6657287563308948
2019-07-16,0.789459493607432,0.37141249296567247
2019-07-17,0.9133370849746765,0.09341586944288127
2019-07-18,0.9347214406302757,0.6477208778840743
2019-07-19,0.20540236353404615,0.7467642093415869
2019-07-22,0.11705120990433315,0.120427687113112
2019-07-23,0.21271806415306696,0.353404614518852
2019-07-24,0.7045582442318514,0.07259425998874508
2019-07-25,0.6212718064153067,0.38491840180078785
2019-07-26,0.477771525042206,0.5120990433314575
2019-07-29,0.48171074845244793,0.3382104670793472
2019-07-30,0.42824985931344967,0.5880697805289814
2019-07-31,0.827236916150816,0.6302757456387169
2019-08-01,0.4248733821046708,0.20835290433801665
2019-08-02,0.4811480022509848,0.5464265616207091
2019-08-05,0.8823860438942037,0.7343837929093979
2019-08-06,0.11873944850872258,0.9904333145751266
2019-08-07,0.4963421496904896,0.15644344400675295
2019-08-08,0.1963984243106359,0.4468204839617333
2019-08-09,0.06302757456387169,0.31176139561057964
2019-08-12,0.21215531795160383,0.678671918964547
2019-08-13,0.31626336522228476,0.578503095104108
2019-08-14,0.5932742140171907,0.1305571187394485
2019-08-15,0.6015756893640968,0.17782779966235226
2019-08-16,0.26955543050084413,0.20427687113111986
2019-08-19,0.8559369724254362,0.29093978615644345
2019-08-20,0.1373100731570062,0.3657850309510411
2019-08-21,0.05346088913899832,0.6280247608328644
2019-08-22,0.7304445694991559,0.40574001125492404
2019-08-23,0.6831738885762522,0.4068655036578503
2019-08-26,0.6128306133933596,0.8908272369161508
2019-08-27,0.37478897017445134,0.1389983117613956
2019-08-28,0.0030685347233592665,0.3415869442881261
2019-08-29,0.18458075407990995,0.42993809791783905
2019-08-30,0.41980866629150254,0.2509848058525605
2019-09-03,0.554305008441193,0.2577377602701182
2019-09-04,0.236916150815982,0.537985368598762
2019-09-05,0.3365222284749578,0.8964546989307822
2019-09-06,0.19133370849746764,0.4879009566685425
2019-09-09,0.45807540799099605,0.3207653348339899
2019-09-10,0.3725379853685988,0.7231288688801351
2019-09-11,0.39561057962858753,0.4924029262802476
2019-09-12,0.6336522228474958,0.1513787281935847
2019-09-13,0.4845244794597637,0.8334271243669106
2019-09-16,0.8261114237478897,0.7034327518289252
2019-09-17,0.9020821609454136,0.004501969611705121
2019-09-18,0.6404051772650535,0.9212155317951605
2019-09-19,0.8638154192459201,0.11592571750140687
2019-09-20,0.28531232414181207,0.646595385481148
2019-09-23,0.06809229037703995,0.204839617332583
2019-09-24,0.9010404756628971,0.24085537422622397
2019-09-25,0.670793472144063,0.6921778277996624
2019-09-26,0.19189645469893077,0.039954980303882955
2019-09-27,0.8688801350590883,0.19752391671356218
2019-09-30,0.8908272369161508,0.6724817107484524
2019-10-01,0.2954417557681486,0.11423747889701745
2019-10-02,0.6933033202025887,0.7777152504220597
2019-10-03,0.14518851997749013,0.7338210467079348
2019-10-04,0.6021384355655599,0.5948227349465391
2019-10-07,0.8643781654473832,0.5925717501406865
2019-10-08,0.5346088913899831,0.3314575126617895
2019-10-09,0.9144625773776027,0.35284186831738884
2019-10-10,0.36072031513787284,0.7253798536859877
2019-10-11,0.062464828362408555,0.6933033202025887
2019-10-14,0.7484524479459764,0.6634777715250422
2019-10-15,0.15194147439504782,0.46482836240855374
2019-10-16,0.1513787281935847,0.5346088913899831
2019-10-17,0.6162070906021384,0.8064153066966798
2019-10-18,0.1879572312886888,0.8666291502532358
2019-10-21,0.4293753517163759,0.7281935846933033
2019-10-22,0.28137310073157007,0.43387732132808104
2019-10-23,0.03545301069217783,0.2751828925154755
2019-10-24,0.4530106921778278,0.5053460889138999
2019-10-25,0.9825548677546427,0.21722003376477209
2019-10-28,0.35678109172763084,0.2915025323579066
2019-10-29,0.8452447945976365,0.6308384918401801
2019-10-30,0.1530669667979741,0.6370287000562747
2019-10-31,0.42318514350028136,0.7979741136747327
2019-11-01,0.4766460326392797,0.4985931344963422
2019-11-04,0.7141249296567248,0.5745638716938661
2019-11-05,0.662915025323579,0.144625773776027
2019-11-06,0.6240855374226224,0.07371975239167136
2019-11-07,0.23916713562183456,0.4361283061339336
2019-11-08,0.23241418120427687,0.08610016882386044
2019-11-11,0.22115925717501406,0.5014068655036579
2019-11-12,0.5644344400675295,0.6122678671918965
2019-11-13,0.5666854248733821,0.2639279684862127
2019-11-14,0.31907709622960045,0.4839617332583005
2019-11-15,0.15588069780528982,0.550365785030951
2019-11-18,0.18908272369161508,0.7743387732132808
2019-11-19,0.25717501406865506,0.6494091164884637
2019-11-20,0.3393359594822735,0.5565559932470456
2019-11-21,0.21309812910321857,0.4625773776027012
2019-11-22,0.0061902082160945416,0.345526167698368
2019-11-25,0.7428249859313449,0.11536297129994373
2019-11-26,0.6758581879572313,0.3911086100168824
2019-11-27,0.7501406865503658,0.5644344400675295
2019-11-29,0.727068092290377,0.5441755768148565
2019-12-02,0.2960045019696117,0.5498030388294879
2019-12-03,0.3770399549803039,0.8942037141249297
2019-12-04,0.3663477771525042,0.5396736072031514
2019-12-05,0.6764209341586944,0.4485087225661227
2019-12-06,0.4704558244231852,0.6859876195835678
2019-12-09,0.23072594259988746,0.10073157006190209
2019-12-10,0.3061339335959482,0.5385481148002251
2019-12-11,0.24592009003939222,0.7225661226786719
2019-12-12,0.6460326392796849,0.8210467079347215
2019-12-13,0.4124929656724817,0.8581879572312887
2019-12-16,0.012380416432189083,0.04952166572875633
2019-12-17,0.24266002056776909,0.6055149127743388
2019-12-18,0.955543050084412,0.6257737760270118
2019-12-19,0.16319639842431063,0.16657287563308948
2019-12-20,0.4485087225661227,0.5807540799099606
2019-12-23,0.16263365222284748,0.10410804727068093
2019-12-24,0.5216657287563309,0.6207090602138435
2019-12-26,0.46595385481148005,0.5278559369724255
2019-12-27,0.558244231851435,0.53404614518852
2019-12-30,0.2751828925154755,0.9471018570624649
2019-12-31,0.20821609454136183,0.6696679797411368
2020-01-02,0.17895329206527855,0.47552054023635343
2020-01-03,0.8863252673044457,0.09172763083849185
2020-01-06,0.9043331457512662,0.3798536859876196
2020-01-07,0.4051772650534609,0.7771525042205966
2020-01-08,0.2734946539110861,0.11873944850872258
2020-01-09,0.2706809229037704,0.1277433877321328
2020-01-10,0.810917276308385,0.45132245357343836
2020-01-13,0.3235790658413056,0.5317951603826674
2020-01-14,0.9921215531795161,0.6623522791221159
2020-01-15,0.4974676420934159,0.4259988745075971
2020-01-16,0.3269555430500844,0.691052335396736
2020-01-17,0.8289251547552055,0.3337084974676421
2020-01-21,0.6589758019133372,0.4946539110861002
2020-01-22,0.3646595385481148,0.35959482273494653
2020-01-23,0.1389983117613956,0.5875070343275183
2020-01-24,0.48677546426561624,0.1288688801350591
2020-01-27,0.6752954417557682,0.20146314012380417
2020-01-28,0.7867191896454699,0.42037141249296567
2020-01-29,0.3742262239729882,0.501969611705121
2020-01-30,0.8925154755205402,0.41980866629150254
2020-01-31,0.19020821609454136,0.6038266741699494
2020-02-03,0.5565559932470456,0.8958919527293191
2020-02-04,0.4350028137310073,0.23185143500281372
2020-02-05,0.9487900956668542,0.32189082723691614
2020-02-06,0.8345526167698368,0.10748452447945978
2020-02-07,0.8716938660664041,0.29375351716375914
2020-02-10,0.21328081035453011,0.17445132245357342
