Date,USO,QQQ
2018-05-18,0.3421496904895892,0.23353967360720315
2018-05-21,0.7945976364659538,0.634777715250422
2018-05-22,0.2718064153066967,0.3517163759144626
2018-05-23,0.35790658413055715,0.7287563308947664
2018-05-24,0.15644344400675295,0.3944850872256612
2018-05-25,0.3144596941046995,0.45807540799099605
2018-05-29,0.1952729319077096,0.2515475520540236
2018-05-30,0.8868880135059088,0.6809229037703995
2018-05-31,0.0996060776589758,0.3787281935846933
2018-06-01,0.08159819921215532,0.8784468204839617
2018-06-04,0.23635340461451884,0.7422622397298818
2018-06-05,0.6128306133933596,0.5464265616207091
2018-06-06,0.3337084974676421,0.6381541924592009
2018-06-07,0.7597073719752392,0.1682611142374789
2018-06-08,0.2988182329769274,0.41305571187394485
2018-06-11,0.6004501969611705,0.5329206527855938
2018-06-12,0.513787281935847,0.622397298818233
2018-06-13,0.5633089476646033,0.4074282498593135
2018-06-14,0.530106921778278,0.770962296004502
2018-06-15,0.004501969611705121,0.27968486212718063
2018-06-18,0.8182329769274058,0.3826674169949353
2018-06-19,0.21102982554867755,0.3055711873944851
2018-06-20,0.6769836803601575,0.6792346651660102
2018-06-21,0.49690489589195275,0.15925717501406864
2018-06-22,0.9881823297692741,0.3241418120427687
2018-06-25,0.12324141812042769,0.014068655036578503
2018-06-26,0.9572312886888014,0.5886325267304446
2018-06-27,0.9161508159819921,0.09229037703995499
2018-06-28,0.7568936409679234,0.7338210467079348
2018-06-29,0.738885762521103,0.5317951603826674
2018-07-02,0.28981429375351714,0.6646032639279685
2018-07-03,0.37535171637591447,0.11873944850872258
2018-07-05,0.2442318514350028,0.8289251547552055
2018-07-06,0.7113111986494092,0.8767585818795723
2018-07-09,0.5481148002250985,0.7416994935284187
2018-07-10,0.5075970737197524,0.445694991558807
2018-07-11,0.5449405955151692,0.236916150815982
2018-07-12,0.5740011254924029,0.899268429938098
2018-07-13,0.5734383792909398,0.45132245357343836
2018-07-16,0.0005627462014631402,0.31570061902082164
2018-07-17,0.45469893078221724,0.6449071468767587
2018-07-18,0.6803601575689364,0.3353967360720315
2018-07-19,0.49409116488463706,0.2386043894203714
2018-07-20,0.47552054023635343,0.3972988182329769
2018-07-23,0.33989870568373665,0.5492402926280248
2018-07-24,0.6640405177265054,0.590320765334834
2018-07-25,0.7371975239167136,0.8514350028137311
2018-07-26,0.526167698368036,0.0714687675858188
2018-07-27,0.22903770399549803,0.09341586944288127
2018-07-30,0.7788407428249859,0.08441193021947102
2018-07-31,0.12267867191896456,0.69893078221722
2018-08-01,0.18007878446820483,0.5768148564997186
2018-08-02,0.8306133933595948,0.8480585256049522
2018-08-03,0.293190770962296,0.5447383230163196
2018-08-06,0.5104108047270681,0.6404051772650535
2018-08-07,0.5278559369724255,0.5711873944850873
2018-08-08,0.015756893640967926,0.46876758581879574
2018-08-09,0.4051772650534609,0.3798536859876196
2018-08-10,0.7585818795723129,0.18064153066966798
2018-08-13,0.3207653348339899,0.36072031513787284
2018-08-14,0.40630275745638716,0.6527855936972425
2018-08-15,0.006752954417557681,0.1108610016882386
2018-08-16,0.6370287000562747,0.5531795160382668
2018-08-17,0.541924592009004,0.4220596510973551
2018-08-20,0.5593697242543613,0.3663477771525042
2018-08-21,0.5576814856499719,0.5728756330894766
2018-08-22,0.9425998874507597,0.5801913337084975
2018-08-23,0.43781654473832304,0.34721440630275746
2018-08-24,0.691052335396736,0.7473269555430501
2018-08-27,0.550365785030951,0.7715250422059652
2018-08-28,0.32583005064715814,0.4850872256612268
2018-08-29,0.7855936972425437,0.8052898142937536
2018-08-30,0.5891952729319078,0.3393359594822735
2018-08-31,0.37366347777152503,0.477771525042206
2018-09-04,0.2504220596510974,0.2594259988745076
2018-09-05,0.2960045019696117,0.10129431626336523
2018-09-06,0.18401800787844683,0.15362971299943726
2018-09-07,0.4068655036578503,0.26730444569499157
2018-09-10,0.3241418120427687,0.558244231851435
2018-09-11,0.9206527855936972,0.7011817670230727
2018-09-12,0.7169386606640406,0.29938097917839057
2018-09-13,0.1063590320765335,0.7816544738323017
2018-09-14,0.4524479459763647,0.30106921778277995
2018-09-17,0.38604389420371416,0.08159819921215532
2018-09-18,0.7754642656162071,0.7225661226786719
2018-09-19,0.7996623522791222,0.3742262239729882
2018-09-20,0.24479459763646597,0.7934721440630276
2018-09-21,0.682611142374789,0.22734946539110862
2018-09-24,0.8351153629713,0.5362971299943725
2018-09-25,0.47270680922903774,0.47945976364659537
2018-09-26,0.22678671918964546,0.44400675295441755
2018-09-27,0.6634777715250422,0.7298818232976928
2018-09-28,0.8002250984805853,0.3978615644344401
2018-10-01,0.9217782779966236,0.5064715813168261
2018-10-02,0.3185143500281373,0.32189082723691614
2018-10-03,0.7332583005064716,0.4608891389983118
2018-10-04,0.09060213843556557,0.03601575689364097
2018-10-05,0.3624085537422622,0.11142374788970175
2018-10-08,0.41868317388857623,0.2144063027574564
2018-10-09,0.6404051772650535,0.5514912774338774
2018-10-10,0.03601575689364097,0.8208730949944966
2018-10-11,0.03545301069217783,0.10692177827799663
2018-10-12,0.694991558806978,0.9707371975239167
2018-10-15,0.449634214969049,0.11254924029262803
2018-10-16,0.5334833989870569,0.9735509285312325
2018-10-17,0.06696679797411367,0.4288126055149128
2018-10-18,0.12661789532920653,0.009566685424873383
2018-10-19,0.6876758581879573,0.3657850309510411
2018-10-22,0.473832301631964,0.6167698368036016
2018-10-23,0.47277014082628743,0.27124366910523356
2018-10-24,0.4541361845807541,0.845014746903924
2018-10-25,0.6955543050084412,0.9859313449634215
2018-10-26,0.6268992684299382,0.04770178625028303
2018-10-29,0.15419245920090038,0.028137310073157007
2018-10-30,0.30388294879009564,0.8880135059088351
2018-10-31,0.13562183455261675,0.9549803038829489
2018-11-01,0.06978052898142938,0.842993809791784
2018-11-02,0.21271806415306696,0.0686550365785031
2018-11-05,0.4164321890827237,0.3140123804164322
2018-11-06,0.24760832864378166,0.6972425436128307
2018-11-07,0.24648283624085537,0.9803038829487901
2018-11-08,0.14068655036578503,0.208778840742825
2018-11-09,0.22115925717501406,0.057400112549240295
2018-11-12,0.1305571187394485,0.3942695772747721
2018-11-13,0.7382034573101276,0.45188519977490155
2018-11-14,0.8728193584693303,0.1812042768711311
2018-11-15,0.5030951041080473,0.9043331457512662
2018-11-16,0.6117051209904333,0.2791221159257175
2018-11-19,0.5779403489026449,0.5096792653668099
2018-11-20,0.8060591692360572,0.045582442318514355
2018-11-21,0.8716938660664041,0.6978052898142938
2018-11-23,0.7006524412997307,0.18908272369161508
2018-11-26,0.6691052335396737,0.95160382667417
2018-11-27,0.46764209341586943,0.5588069780528981
2018-11-28,0.051209904333145755,0.9825548677546427
2018-11-29,0.8396173325830051,0.28812605514912776
2018-11-30,0.18739448508722567,0.6837366347777153
2018-12-03,0.9842431063590321,0.90320765334834
2018-12-04,0.2644907146876759,0.7119847275873534
2018-12-06,0.088351153629713,0.6781091727630839
2018-12-07,0.7816544738323017,0.5337455398047075
2018-12-10,0.014631401238041644,0.7794034890264491
2018-12-11,0.8216094541361846,0.5554305008441193
2018-12-12,0.20315137872819358,0.7377602701181767
2018-12-13,0.955543050084412,0.4254361283061339
2018-12-14,0.0039392234102419805,0.005627462014631401
2018-12-17,0.007315700619020821,0.012380416432189083
2018-12-18,0.7367615637241289,0.6539110861001688
2018-12-19,0.8857625211029826,0.0039392234102419805
2018-12-20,0.025323579065841307,0.07822172200337649
2018-12-21,0.1530669667979741,0.43559820132990024
2018-12-24,0.02926280247608329,0.002813731007315701
2018-12-26,0.9943725379853686,0.9966235227912212
2018-12-27,0.033202025886325266,0.5796285875070344
2018-12-28,0.2453573438379291,0.385481148002251
2018-12-31,0.7439504783342713,0.7281935846933033
2019-01-02,0.839054586381542,0.5846933033202026
2019-01-03,0.6685424873382105,0.5184584496859546
2019-01-04,0.8840742824985932,0.9926842993809792
2019-01-07,0.6820483961733258,0.8176702307259426
2019-01-08,0.8474957794034891,0.7428249859313449
2019-01-09,0.9870568373663479,0.7186268992684299
2019-01-10,0.5458638154192459,0.537985368598762
2019-01-11,0.11986494091164886,0.2723691615081598
2019-01-14,0.10748452447945978,0.15531795160382666
2019-01-15,0.9302194710185706,0.9212155317951605
2019-01-16,0.5689364096792346,0.40011254924029266
2019-01-17,0.3731007315700619,0.7084974676420934
2019-01-18,0.90320765334834,0.7653348339898706
2019-01-22,0.14124929656724816,0.03038829487900957
2019-01-23,0.2926280247608329,0.4783342712436691
2019-01-24,0.6837366347777153,0.6589758019133372
2019-01-25,0.606640405177265,0.8193584693303321
2019-01-28,0.04727068092290378,0.10861001688238604
2019-01-29,0.831176139561058,0.14856499718626898
2019-01-30,0.8604389420371413,0.9628587507034327
2019-01-31,0.33708497467642096,0.8660664040517727
2019-02-01,0.8958919527293191,0.26280247608328644
2019-02-04,0.21215531795160383,0.8300506471581317
2019-02-05,0.11705120990433315,0.738885762521103
2019-02-06,0.5070343275182893,0.297129994372538
2019-02-07,0.08328643781654474,0.09397861564434441
2019-02-08,0.4670793472144063,0.5002813731007316
2019-02-11,0.2920652785593697,0.3646595385481148
2019-02-12,0.7433877321328082,0.8626899268429938
2019-02-13,0.7884074282498593,0.4428812605514913
2019-02-14,0.7175014068655037,0.47158131682611143
2019-02-15,0.8446820483961733,0.5948227349465391
2019-02-19,0.5830050647158131,0.5025323579065841
2019-02-20,0.7248171074845245,0.40180078784468204
2019-02-21,0.3404614518851998,0.27293190770962295
2019-02-22,0.5796285875070344,0.6888013505908835
2019-02-25,0.016882386043894203,0.5717501406865504
2019-02-26,0.5599324704558244,0.45863815419245924
2019-02-27,0.8733821046707935,0.37929093978615647
2019-02-28,0.5565559932470456,0.3207653348339899
2019-03-01,0.06752954417557681,0.6741699493528419
2019-03-04,0.706809229037704,0.41980866629150254
2019-03-05,0.4845244794597637,0.4462577377602701
2019-03-06,0.3005064715813168,0.22397298818232977
2019-03-07,0.5588069780528981,0.10973550928531232
2019-03-08,0.2864378165447383,0.34440067529544177
2019-03-11,0.6899268429938098,0.9335959482273495
2019-03-12,0.5042205965109736,0.6297129994372538
2019-03-13,0.9015194147439505,0.6921778277996624
2019-03-14,0.501969611705121,0.3410241980866629
2019-03-15,0.39561057962858753,0.7467642093415869
2019-03-18,0.642656162070906,0.5199774901519415
2019-03-19,0.37929093978615647,0.5576814856499719
2019-03-20,0.8097917839054587,0.5830050647158131
2019-03-21,0.32639279684862127,0.8778840742824986
2019-03-22,0.13956105796285875,0.016319639842431066
2019-03-25,0.4839617332583005,0.3337084974676421
2019-03-26,0.8103545301069218,0.6043894203714125
2019-03-27,0.2284749577940349,0.20709060213843555
2019-03-28,0.45920090039392236,0.5149127743387732
2019-03-29,0.7101857062464828,0.6966797974113675
2019-04-01,0.9077096229600451,0.8441193021947102
2019-04-02,0.7664603263927968,0.5762521102982555
2019-04-03,0.4006752954417558,0.6370287000562747
2019-04-04,0.3095104108047271,0.39167135621834553
2019-04-05,0.8075407990996061,0.618458075407991
2019-04-08,0.8266741699493528,0.5267304445694991
2019-04-09,0.31626336522228476,0.2785593697242544
2019-04-10,0.5852560495216658,0.6246482836240855
2019-04-11,0.22734946539110862,0.31795160382667415
2019-04-12,0.4974676420934159,0.5970737197523917
2019-04-15,0.3353967360720315,0.41868317388857623
2019-04-16,0.6601012943162634,0.5627462014631401
2019-04-17,0.28700056274620145,0.5644344400675295
2019-04-18,0.5149127743387732,0.47552054023635343
2019-04-22,0.911648846370287,0.5368598761958356
2019-04-23,0.6342149690489589,0.8345526167698368
2019-04-24,0.265053460889139,0.2920652785593697
2019-04-25,0.2189082723691615,0.586381541924592
2019-04-26,0.012943162633652224,0.4541361845807541
2019-04-29,0.678671918964547,0.498030388294879
2019-04-30,0.5464265616207091,0.17726505346088914
2019-05-01,0.3140123804164322,0.2903770399549803
2019-05-02,0.024198086662915026,0.25604952166572875
2019-05-03,0.5317951603826674,0.88351153629713
2019-05-06,0.7822172200337648,0.21328081035453011
2019-05-07,0.05402363534046146,0.03432751828925155
2019-05-08,0.7231288688801351,0.3111986494091165
2019-05-09,0.29487900956668545,0.2284749577940349
2019-05-10,0.5002813731007316,0.473832301631964
2019-05-13,0.19414743950478333,0.600949638565998
2019-05-14,0.7715250422059652,0.7917839054586382
2019-05-15,0.6156443444006753,0.8536859876195836
2019-05-16,0.7304445694991559,0.7687113111986494
2019-05-17,0.3314575126617895,0.13843556555993247
2019-05-20,0.5666854248733821,0.05571187394485087
2019-05-21,0.4023635340461452,0.7788407428249859
2019-05-23,0.5576779922113875,0.07034327518289252
2019-05-24,0.7000562746201463,0.38604389420371416
2019-05-28,0.43781654473832304,0.268992684299381
2019-05-29,0.4608891389983118,0.16601012943162632
2019-05-30,0.1539214366350412,0.594259988745076
2019-05-31,0.6493876775511455,0.06302757456387169
2019-06-03,0.23410241980866628,0.015756893640967926
2019-06-04,0.7805289814293753,0.9724254361283061
2019-06-05,0.003376477208778841,0.6899268429938098
2019-06-06,0.9184018007878447,0.7101857062464828
2019-06-07,0.7794034890264491,0.9184018007878447
2019-06-10,0.22341024198086662,0.8081035453010692
2019-06-11,0.43781654473832304,0.48002250984805855
2019-06-12,0.2990084967376294,0.22003376477208778
2019-06-13,0.8784468204839617,0.6415306696679798
2019-06-14,0.5717501406865504,0.261114237478897
2019-06-17,0.20258863252673043,0.642656162070906
2019-06-18,0.9684862127180642,0.8598761958356781
2019-06-19,0.6060776589758019,0.5751266178953293
2019-06-20,0.9774901519414745,0.7478897017445133
2019-06-21,0.6674169949352842,0.3449634214969049
2019-06-24,0.5244794597636466,0.4113674732695554
2019-06-25,0.4147439504783343,0.051772650534608895
2019-06-26,0.8908272369161508,0.6032639279684863
2019-06-27,0.43781654473832304,0.5779403489026449
2019-06-28,0.09848058525604952,0.4772087788407428
2019-07-01,0.842993809791784,0.8458075407990996
2019-07-02,0.46565833900374454,0.5818795723128869
2019-07-03,0.5841305571187395,0.6938660664040518
2019-07-05,0.7777152504220597,0.3308947664603264
2019-07-08,0.3939223410241981,0.19414743950478333
2019-07-09,0.6471581316826112,0.6139561057962859
2019-07-10,0.967923466516601,0.7664603263927968
2019-07-11,0.4811480022509848,0.37535171637591447
2019-07-12,0.3804164321890827,0.6375914462577378
2019-07-15,0.12605514912774338,0.5498030388294879
2019-07-16,0.11142374788970175,0.23410241980866628
2019-07-17,0.05008441193021947,0.24085537422622397
2019-07-18,0.14687675858187957,0.4642656162070906
2019-07-19,0.6555993247045583,0.1879572312886888
2019-07-22,0.4642656162070906,0.7113111986494092
2019-07-23,0.6904895891952729,0.6617895329206528
2019-07-24,0.11367473269555431,0.6769836803601575
2019-07-25,0.46482836240855374,0.14800225098480585
2019-07-26,0.5407990996060776,0.7743387732132808
2019-07-29,0.7630838491840181,0.2824985931344963
2019-07-30,0.8688801350590883,0.2583005064715813
2019-07-31,0.35959482273494653,0.08891389983117615
2019-08-01,0.7093825889710186,0.24029262802476084
2019-08-02,0.7732132808103546,0.07484524479459764
2019-08-05,0.23972988182329769,0.6232374124757699
2019-08-06,0.10016882386043895,0.8525604952166573
2019-08-07,0.04389420371412493,0.626336522228475
2019-08-08,0.6888013505908835,0.9409116488463704
2019-08-09,0.931344963421497,0.14912774338773213
2019-08-12,0.6055149127743388,0.12099043331457514
2019-08-13,0.9769274057400112,0.9425998874507597
2019-08-14,0.0011254924029262803,0.3719309470864926
2019-08-15,0.2684299380979178,0.3584693303320203
2019-08-16,0.5424873382104671,0.8851997749015195
2019-08-19,0.8806978052898143,0.8829487900956668
2019-08-20,0.3764772087788407,0.17670230725942598
2019-08-21,0.39223410241980866,0.7400112549240293
2019-08-22,0.28362408553742263,0.289251547552054
2019-08-23,0.027574563871693866,0.4696142886615068
2019-08-26,0.4113674732695554,0.8694428812605515
2019-08-27,0.8598761958356781,0.3275182892515476
2019-08-28,0.8323016319639843,0.5683736634777715
2019-08-29,0.7073719752391672,0.8722566122678672
2019-08-30,0.04220596510973551,0.31513787281935846
2019-09-03,0.09341586944288127,0.14350028137310072
2019-09-04,0.9746764209341587,0.8587507034327518
2019-09-05,0.413618458075408,0.9122115925717502
2019-09-06,0.5841305571187395,0.3629712999437254
2019-09-09,0.9127743387732133,0.32864378165447383
2019-09-10,0.2583005064715813,0.3027574563871694
2019-09-11,0.06133933595948228,0.7501406865503658
2019-09-12,0.120427687113112,0.5920090039392234
2019-09-13,0.3759144625773776,0.2763083849184018
2019-09-16,0.9983117613956106,0.24985931344963422
2019-09-17,0.29010168466432923,0.6083286437816545
2019-09-18,0.15194147439504782,0.3899831176139561
2019-09-19,0.6088913899831176,0.49015194147439506
2019-09-20,0.4625773776027012,0.13505908835115363
2019-09-23,0.46201463140123805,0.4321890827236916
2019-09-24,0.057962858750703436,0.09735509285312324
2019-09-25,0.25604952166572875,0.7968486212718064
2019-09-26,0.43781654473832304,0.2706809229037704
2019-09-27,0.2037141249296567,0.10579628587507035
2019-09-30,0.039954980303882955,0.7529544175576816
2019-10-01,0.18176702307259426,0.16769836803601576
2019-10-02,0.1108610016882386,0.051209904333145755
2019-10-03,0.33314575126617896,0.7912211592571751
2019-10-04,0.666854248733821,0.8615644344400676
2019-10-07,0.43781654473832304,0.29487900956668545
2019-10-08,0.17501406865503658,0.07315700619020822
2019-10-09,0.6460326392796849,0.7625211029825549
2019-10-10,0.8154192459200901,0.702870005627462
2019-10-11,0.8503095104108047,0.8401800787844682
2019-10-14,0.09172763083849185,0.40574001125492404
2019-10-15,0.2228474957794035,0.8334271243669106
2019-10-16,0.6077658975801914,0.3134496342149691
2019-10-17,0.7225661226786719,0.530106921778278
2019-10-18,0.31063590320765333,0.14631401238041641
2019-10-21,0.4119302194710186,0.7394485087225662
2019-10-22,0.7011817670230727,0.172763083849184
2019-10-23,0.9200900393922341,0.4974676420934159
2019-10-24,0.6015756893640968,0.7608328643781654
2019-10-25,0.6285875070343275,0.7124366910523354
2019-10-28,0.15475520540236354,0.7647720877884074
2019-10-29,0.29769274057400114,0.17782779966235226
2019-10-30,0.24198086662915025,0.6111423747889702
2019-10-31,0.16094541361845807,0.43275182892515474
2019-11-01,0.9532920652785594,0.7433877321328082
2019-11-04,0.6713562183455262,0.6488463702870005
2019-11-05,0.6696679797411368,0.43725379853685986
2019-11-06,0.23185143500281372,0.32301631963984245
2019-11-07,0.5813168261114238,0.5565559932470456
2019-11-08,0.6488463702870005,0.5835678109172763
2019-11-11,0.2577377602701182,0.35115362971299946
2019-11-12,0.39335959482273497,0.5391108610016883
2019-11-13,0.6122678671918965,0.42374788970174454
2019-11-14,0.3410241980866629,0.37197523916713565
2019-11-15,0.7552054023635341,0.6859876195835678
2019-11-18,0.15925717501406864,0.45075970737197524
2019-11-19,0.03714124929656725,0.48564997186268993
2019-11-20,0.9257175014068655,0.2160945413618458
2019-11-21,0.9009566685424873,0.3235790658413056
2019-11-22,0.2763083849184018,0.4400675295441756
2019-11-25,0.43781654473832304,0.814856499718627
2019-11-26,0.5970737197523917,0.49577940348902644
2019-11-27,0.34383792909397864,0.6764209341586944
2019-11-29,0.32023976835897966,0.2470455824423185
2019-12-02,0.5402363534046145,0.13787281935846932
2019-12-03,0.614518851997749,0.1755768148564997
2019-12-04,0.9577940348902645,0.614518851997749
2019-12-05,0.43781654473832304,0.501969611705121
2019-12-06,0.6775464265616208,0.7833427124366911
2019-12-09,0.4597636465953855,0.24817107484524478
2019-12-10,0.5509285312324141,0.3702870005627462
2019-12-11,0.2779966235227912,0.6229600450196962
2019-12-12,0.5756893640967924,0.691052335396736
2019-12-13,0.6578503095104108,0.5537422622397299
2019-12-16,0.6190208216094542,0.7675858187957232
2019-12-17,0.6724817107484524,0.43781654473832304
2019-12-18,0.47945976364659537,0.4485087225661227
2019-12-19,0.5182892515475521,0.6522228474957794
2019-12-20,0.20596510973550927,0.5852560495216658
2019-12-23,0.5723128868880135,0.5295441755768149
2019-12-24,0.5711873944850873,0.4350028137310073
2019-12-26,0.6522228474957794,0.7383230163196398
2019-12-27,0.4783342712436691,0.3691615081598199
2019-12-30,0.40011254924029266,0.20427687113111986
2019-12-31,0.29487900956668545,0.4952166572875633
2020-01-02,0.43781654473832304,0.8908272369161508
2020-01-03,0.9285312324141812,0.15194147439504782
2020-01-06,0.40292628024760835,0.6578503095104108
2020-01-07,0.3826674169949353,0.4040517726505346
2020-01-08,0.0016882386043894203,0.6933033202025887
2020-01-09,0.17895329206527855,0.731007315700619
2020-01-10,0.29093978615644345,0.3100731570061902
2020-01-13,0.1389983117613956,0.8047270680922904
2020-01-14,0.5965109735509285,0.26617895329206526
2020-01-15,0.2605514912774339,0.43050084411930223
2020-01-16,0.6443444006752954,0.7563308947664603
2020-01-17,0.5216657287563309,0.6128306133933596
2020-01-21,0.27743387732132807,0.38942037141249297
2020-01-22,0.03657850309510411,0.5306696679797411
2020-01-23,0.10241980866629151,0.550365785030951
2020-01-24,0.10579628587507035,0.16375914462577376
2020-01-27,0.03095104108047271,0.02701181767023073
2020-01-28,0.7405740011254924,0.8739448508722566
2020-01-29,0.2639279684862127,0.4890264490714688
2020-01-30,0.2791221159257175,0.5672481710748453
2020-01-31,0.0855374226223973,0.06471581316826112
2020-02-03,0.015194147439504785,0.8700056274620147
2020-02-04,0.3280810354530107,0.9493528418683175
2020-02-05,0.8998311761395611,0.5548677546426561
2020-02-06,0.5306696679797411,0.734946539110861
2020-02-07,0.1598199212155318,0.25886325267304444
2020-02-10,0.15756893640967923,0.8216094541361846
